candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
612,Lankeswar Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=612,SISSIBORGAON,IND,0,12th Pass,"Rs 1,23,53,387 ~ 1 Crore+","Rs 26,80,219 ~ 26 Lacs+"
55,Lawrence Islary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=55,KOKRAJHAR (ST),United Peoples Party Liberal,0,Graduate,"Rs 2,51,28,677 ~ 2 Crore+",Rs 0 ~
471,Lobo Narzary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=471,KOKRAJHAR (ST),IND,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=471&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=471&col=lia
489,Lunsing Teron,https://www.myneta.info/Assam2026/candidate.php?candidate_id=489,HOWRAGHAT (ST),BJP,0,12th Pass,"Rs 2,48,63,049 ~ 2 Crore+",Rs 0 ~
54,Lurinjyoti Gogoi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=54,KHOWANG,Assam Jatiya Parishad,0,Post Graduate,"Rs 59,21,504 ~ 59 Lacs+",Rs 0 ~
606,M M Muzahidul Islam Mazumder,https://www.myneta.info/Assam2026/candidate.php?candidate_id=606,SONAI,IND,2,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=606&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=606&col=lia
742,M. Santi Kumar Singha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=742,LAKHIPUR,INC,1,Post Graduate,"Rs 3,07,10,979 ~ 3 Crore+","Rs 12,75,322 ~ 12 Lacs+"
135,Madhabi Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=135,BIRSING-JARUA,BJP,0,Graduate,"Rs 4,45,000 ~ 4 Lacs+",Rs 0 ~
207,Mahabir Baske,https://www.myneta.info/Assam2026/candidate.php?candidate_id=207,TINGKHONG,Jharkhand Mukti Morcha,4,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=207&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=207&col=lia
378,Mahendra Orang,https://www.myneta.info/Assam2026/candidate.php?candidate_id=378,RANGAPARA,Voters Party International,0,10th Pass,"Rs 5,05,000 ~ 5 Lacs+",Rs 0 ~
178,Mahendra Orang,https://www.myneta.info/Assam2026/candidate.php?candidate_id=178,BARCHALLA,Voters Party International,0,10th Pass,"Rs 5,05,000 ~ 5 Lacs+",Rs 0 ~
195,Maheswar Baro,https://www.myneta.info/Assam2026/candidate.php?candidate_id=195,BHERGAON,Bodoland Peoples Front,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=195&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=195&col=lia
210,Maheswar Rabha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=210,TAMULPUR (ST),Voters Party International,0,10th Pass,"Rs 51,28,140 ~ 51 Lacs+","Rs 9,00,000 ~ 9 Lacs+"
25,Mainak Patra,https://www.myneta.info/Assam2026/candidate.php?candidate_id=25,DIBRUGARH,Assam Jatiya Parishad,0,Graduate Professional,"Rs 1,68,59,289 ~ 1 Crore+","Rs 3,00,000 ~ 3 Lacs+"
370,Mainul Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=370,RUPAHIHAT,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=370&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=370&col=lia
463,Manab Deka,https://www.myneta.info/Assam2026/candidate.php?candidate_id=463,LAKHIMPUR,BJP,0,Graduate,"Rs 13,67,09,685 ~ 13 Crore+","Rs 10,86,51,828 ~ 10 Crore+"
222,Manaranjan Barman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=222,BIJNI,IND,0,10th Pass,"Rs 11,09,432 ~ 11 Lacs+",Rs 0 ~
168,Maneswar Brahma,https://www.myneta.info/Assam2026/candidate.php?candidate_id=168,BAKSA (ST),Bodoland Peoples Front,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=168&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=168&col=lia
473,Manik Chandra Brahma,https://www.myneta.info/Assam2026/candidate.php?candidate_id=473,KOKRAJHAR (ST),INC,0,10th Pass,"Rs 3,75,600 ~ 3 Lacs+",Rs 0 ~
675,Manoj Basumatary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=675,BOKO-CHAYGAON (ST),United Peoples Party Liberal,0,12th Pass,"Rs 16,83,154 ~ 16 Lacs+","Rs 19,37,972 ~ 19 Lacs+"
176,Manoj Borah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=176,BARCHALLA,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=176&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=176&col=lia
321,Manoranjan Basumatari,https://www.myneta.info/Assam2026/candidate.php?candidate_id=321,DUDHNOI (ST),Voters Party International,0,8th Pass,"Rs 7,87,500 ~ 7 Lacs+",Rs 0 ~
11,Manoranjan Talukdar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=11,BHAWANIPUR-SORBHOG,CPI(M),0,Graduate,"Rs 1,80,99,401 ~ 1 Crore+",Rs 0 ~
719,Markline Marak,https://www.myneta.info/Assam2026/candidate.php?candidate_id=719,GOALPARA WEST (ST),INC,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=719&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=719&col=lia
377,Mathew Topno,https://www.myneta.info/Assam2026/candidate.php?candidate_id=377,RANGAPARA,Jharkhand Mukti Morcha,0,12th Pass,"Rs 6,000 ~ 6 Thou+",Rs 0 ~
151,Matilal Narzary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=151,SIDLI CHIRANG (ST),INC,0,Post Graduate,"Rs 25,81,514 ~ 25 Lacs+",Rs 0 ~
288,Matiur Rahman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=288,DHING,All India United Democratic Front,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=288&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=288&col=lia
44,Mayukh Bhattacharjee,https://www.myneta.info/Assam2026/candidate.php?candidate_id=44,HAILAKANDI,SUCI(C),0,Post Graduate,"Rs 4,27,564 ~ 4 Lacs+",Rs 0 ~
112,Mayur Borgohain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=112,NAZIRA,BJP,0,Graduate,"Rs 2,91,81,189 ~ 2 Crore+","Rs 1,23,55,440 ~ 1 Crore+"
179,Mazibur Rahman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=179,BARHAMPUR,All India United Democratic Front,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=179&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=179&col=lia
621,Mazibur Rahman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=621,DALGAON,All India United Democratic Front,2,Graduate Professional,"Rs 9,24,39,453 ~ 9 Crore+","Rs 1,40,78,072 ~ 1 Crore+"
633,Md Abed Ali Mondal,https://www.myneta.info/Assam2026/candidate.php?candidate_id=633,BAOKHUNGRI,IND,1,Graduate,"Rs 3,76,983 ~ 3 Lacs+",Rs 0 ~
394,Md Ashraful Islam Sheikh,https://www.myneta.info/Assam2026/candidate.php?candidate_id=394,PARBATJHORA,INC,1,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=394&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=394&col=lia
618,Md Aynul Hoque,https://www.myneta.info/Assam2026/candidate.php?candidate_id=618,DALGAON,IND,1,12th Pass,"Rs 11,45,90,919 ~ 11 Crore+","Rs 8,21,72,587 ~ 8 Crore+"
468,Md Khalilur Rahman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=468,LAHARIGHAT,Asom Gana Parishad,0,Post Graduate,"Rs 1,62,29,735 ~ 1 Crore+",Rs 0 ~
581,Md Rizwan Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=581,KARIMGANJ SOUTH,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=581&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=581&col=lia
130,Md. Bilal Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=130,MANAS,All India United Democratic Front,0,8th Pass,"Rs 11,40,450 ~ 11 Lacs+",Rs 0 ~
761,Md. Fazal Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=761,PATHARKANDI,IND,0,10th Pass,"Rs 11,04,052 ~ 11 Lacs+",Rs 0 ~
596,Md. Fazlur Rahman Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=596,KATIGORAH,AITC,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=596&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=596&col=lia
537,Md. Jamiruddin Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=537,GORESWAR,IND,0,Graduate,"Rs 46,06,147 ~ 46 Lacs+",Rs 0 ~
435,Md. Murad Hussain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=435,MANKACHAR,IND,0,Graduate,"Rs 11,02,239 ~ 11 Lacs+",Rs 0 ~
774,Md. Nurul Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=774,SRIJANGRAM,INC,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=774&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=774&col=lia
694,Md. Nurul Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=694,CHAMARIA,Asom Gana Parishad,3,Post Graduate,"Rs 3,71,45,171 ~ 3 Crore+","Rs 14,13,000 ~ 14 Lacs+"
121,Mehboob Muktar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=121,DHING,Raijor Dal,0,Graduate,"Rs 2,44,34,897 ~ 2 Crore+","Rs 8,46,000 ~ 8 Lacs+"
522,Mehetabul Haque,https://www.myneta.info/Assam2026/candidate.php?candidate_id=522,GAURIPUR,Asom Gana Parishad,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=522&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=522&col=lia
120,Michael Kujur,https://www.myneta.info/Assam2026/candidate.php?candidate_id=120,NAHARKATIA,IND,0,10th Pass,"Rs 3,78,168 ~ 3 Lacs+",Rs 0 ~
493,Milon Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=493,HAILAKANDI,BJP,1,Doctorate,"Rs 20,406 ~ 20 Thou+",Rs 0 ~
410,Minakshi Rahman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=410,PAKABETBARI,All India United Democratic Front,2,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=410&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=410&col=lia
601,Minar Hussain Mazarbhuiya,https://www.myneta.info/Assam2026/candidate.php?candidate_id=601,SONAI,All India United Democratic Front,0,10th Pass,"Rs 30,88,500 ~ 30 Lacs+",Rs 0 ~
400,Mir Hussain Sarkar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=400,PARBATJHORA,IND,0,Graduate Professional,"Rs 1,10,052 ~ 1 Lacs+",Rs 0 ~
311,Mira Borthakur Goswami,https://www.myneta.info/Assam2026/candidate.php?candidate_id=311,DISPUR,INC,1,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=311&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=311&col=lia
693,Mohammad Sumair Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=693,CHAMARIA,IND,0,12th Pass,"Rs 20,38,000 ~ 20 Lacs+",Rs 0 ~
582,Mohammed Altaf Hussain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=582,KARIMGANJ SOUTH,IND,0,8th Pass,"Rs 1,66,757 ~ 1 Lacs+",Rs 0 ~
654,Mohammed Badruddin Ajmal,https://www.myneta.info/Assam2026/candidate.php?candidate_id=654,BINNAKANDI,All India United Democratic Front,2,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=654&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=654&col=lia
653,Mohammed Kabir Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=653,BINNAKANDI,IND,0,5th Pass,"Rs 6,69,000 ~ 6 Lacs+",Rs 0 ~
236,Mohar Uddin Mondal,https://www.myneta.info/Assam2026/candidate.php?candidate_id=236,BIRSING-JARUA,Vikas India Party,0,Post Graduate,"Rs 2,78,40,000 ~ 2 Crore+","Rs 29,35,531 ~ 29 Lacs+"
69,Mohendra Dhadumia,https://www.myneta.info/Assam2026/candidate.php?candidate_id=69,NAHARKATIA,SUCI(C),0,8th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=69&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=69&col=lia
36,Mohibul Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=36,GOALPARA EAST,SUCI(C),0,Graduate,"Rs 6,78,379 ~ 6 Lacs+",Rs 0 ~
439,Mohibur Rohman (Bappy),https://www.myneta.info/Assam2026/candidate.php?candidate_id=439,MANKACHAR,INC,0,Graduate Professional,"Rs 63,31,002 ~ 63 Lacs+",Rs 0 ~
563,Mokbul Ali,https://www.myneta.info/Assam2026/candidate.php?candidate_id=563,KARIMGANJ NORTH,IND,0,Literate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=563&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=563&col=lia
232,Mominur Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=232,BILASIPARA,AITC,0,Post Graduate,"Rs 32,59,397 ~ 32 Lacs+","Rs 40,000 ~ 40 Thou+"
144,Mridul Kumar Dutta,https://www.myneta.info/Assam2026/candidate.php?candidate_id=144,DERGAON,BJP,0,Doctorate,"Rs 1,38,39,211 ~ 1 Crore+","Rs 11,00,000 ~ 11 Lacs+"
541,Mrinal Biswas,https://www.myneta.info/Assam2026/candidate.php?candidate_id=541,GORESWAR,IND,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=541&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=541&col=lia
739,Mrinal Saikia,https://www.myneta.info/Assam2026/candidate.php?candidate_id=739,KHUMTAI,BJP,0,Post Graduate,"Rs 3,59,74,733 ~ 3 Crore+","Rs 29,80,874 ~ 29 Lacs+"
718,Mritunjay Rabha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=718,GOALPARA WEST (ST),SUCI(C),0,12th Pass,"Rs 65,057 ~ 65 Thou+","Rs 1,74,430 ~ 1 Lacs+"
801,Muktar Hussain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=801,NALBARI,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=801&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=801&col=lia
389,Mukut Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=389,RAHA (SC),All India United Democratic Front,0,Graduate,"Rs 58,29,000 ~ 58 Lacs+","Rs 31,97,491 ~ 31 Lacs+"
287,Mukut Kumar Debnath,https://www.myneta.info/Assam2026/candidate.php?candidate_id=287,DHING,BJP,0,Graduate Professional,"Rs 1,93,59,927 ~ 1 Crore+","Rs 14,37,531 ~ 14 Lacs+"
94,Mun Kumar Deka,https://www.myneta.info/Assam2026/candidate.php?candidate_id=94,SIPAJHAR,SUCI(C),0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=94&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=94&col=lia
8,Munindra Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=8,BEHALI (SC),BJP,0,10th Pass,"Rs 10,10,481 ~ 10 Lacs+",Rs 0 ~
681,Munindra Doley,https://www.myneta.info/Assam2026/candidate.php?candidate_id=681,BARKHETRI,SUCI(C),0,Graduate,"Rs 36,261 ~ 36 Thou+",Rs 0 ~
515,Mustak Hussain Barbhuiya,https://www.myneta.info/Assam2026/candidate.php?candidate_id=515,ALGAPUR-KATLICHERRA,IND,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=515&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=515&col=lia
4,Musukha Basumatary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=4,BIJNI,All India United Democratic Front,0,12th Pass,"Rs 64,09,147 ~ 64 Lacs+",Rs 0 ~
510,Muzakkir Hasan Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=510,ALGAPUR-KATLICHERRA,IND,2,Graduate,"Rs 30,500 ~ 30 Thou+",Rs 0 ~
49,Naba Kumar Nath,https://www.myneta.info/Assam2026/candidate.php?candidate_id=49,KAMALPUR,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=49&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=49&col=lia
158,Naba Kumar Sarania,https://www.myneta.info/Assam2026/candidate.php?candidate_id=158,MANAS,Gana Suraksha Party,2,Graduate,"Rs 3,58,52,099 ~ 3 Crore+","Rs 4,19,640 ~ 4 Lacs+"
226,Naba Kumar Sarania,https://www.myneta.info/Assam2026/candidate.php?candidate_id=226,BIJNI,Gana Suraksha Party,2,Graduate,"Rs 3,58,52,099 ~ 3 Crore+","Rs 4,19,640 ~ 4 Lacs+"
213,Nabajit Sarania,https://www.myneta.info/Assam2026/candidate.php?candidate_id=213,TAMULPUR (ST),Gana Suraksha Party,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=213&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=213&col=lia
778,Nagen Chandra Deka,https://www.myneta.info/Assam2026/candidate.php?candidate_id=778,TANGLA,Gana Suraksha Party,0,10th Pass,"Rs 1,01,01,271 ~ 1 Crore+",Rs 0 ~
609,Nandigiri Bhuyan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=609,SISSIBORGAON,IND,0,Graduate,"Rs 47,45,66,992 ~ 47 Crore+","Rs 27,72,47,701 ~ 27 Crore+"
725,Nandita Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=725,HAJO-SUALKUCHI (SC),INC,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=725&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=725&col=lia
336,Nandita Gorlosa,https://www.myneta.info/Assam2026/candidate.php?candidate_id=336,HAFLONG (ST),INC,0,Post Graduate,"Rs 12,00,000 ~ 12 Lacs+",Rs 0 ~
429,Narayan Adhikari,https://www.myneta.info/Assam2026/candidate.php?candidate_id=429,MAZBAT,INC,0,12th Pass,"Rs 71,57,676 ~ 71 Lacs+","Rs 4,25,000 ~ 4 Lacs+"
200,Narayan Bhuyan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=200,BIHPURIA,INC,1,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=200&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=200&col=lia
680,Narayan Deka,https://www.myneta.info/Assam2026/candidate.php?candidate_id=680,BARKHETRI,BJP,1,12th Pass,"Rs 22,75,90,612 ~ 22 Crore+","Rs 7,68,79,291 ~ 7 Crore+"
785,Narayan Dutta Bhuyan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=785,TIHU,IND,0,Post Graduate,"Rs 2,24,25,211 ~ 2 Crore+",Rs 0 ~
274,Narendra Kumar Paw,https://www.myneta.info/Assam2026/candidate.php?candidate_id=274,DHEMAJI (ST),AITC,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=274&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=274&col=lia
217,Nashir Uddin Khan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=217,BIJNI,IND,0,12th Pass,"Rs 20,54,000 ~ 20 Lacs+",Rs 0 ~
588,Nasir Uddin Barbhuiya,https://www.myneta.info/Assam2026/candidate.php?candidate_id=588,KATIGORAH,IND,0,8th Pass,"Rs 68,000 ~ 68 Thou+",Rs 0 ~
97,Nayan Moni Choudhury,https://www.myneta.info/Assam2026/candidate.php?candidate_id=97,TEZPUR,SUCI(C),0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=97&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=97&col=lia
648,Nazmul Alam Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=648,BINNAKANDI,IND,0,Literate,"Rs 3,47,782 ~ 3 Lacs+",Rs 0 ~
294,Nazrul Hoque,https://www.myneta.info/Assam2026/candidate.php?candidate_id=294,DHUBRI,All India United Democratic Front,0,Graduate,"Rs 16,04,47,285 ~ 16 Crore+","Rs 96,51,564 ~ 96 Lacs+"
180,Nazrul Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=180,BARHAMPUR,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=180&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=180&col=lia
600,Nazrul Islam Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=600,SONAI,IND,0,12th Pass,"Rs 29,200 ~ 29 Thou+",Rs 0 ~
192,Nerswn Boro,https://www.myneta.info/Assam2026/candidate.php?candidate_id=192,BHERGAON,United Peoples Party Liberal,0,Graduate,"Rs 1,14,57,000 ~ 1 Crore+","Rs 2,50,000 ~ 2 Lacs+"
503,Nijam Uddin Choudhury,https://www.myneta.info/Assam2026/candidate.php?candidate_id=503,ALGAPUR-KATLICHERRA,IND,1,8th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=503&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=503&col=lia
422,Nikhil Dekaraja,https://www.myneta.info/Assam2026/candidate.php?candidate_id=422,MORIGAON,IND,0,Graduate,"Rs 13,01,200 ~ 13 Lacs+",Rs 0 ~
455,Nikunja Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=455,MANAS,IND,0,12th Pass,"Rs 83,11,132 ~ 83 Lacs+","Rs 3,24,731 ~ 3 Lacs+"
218,Nilanjana Chakraborty,https://www.myneta.info/Assam2026/candidate.php?candidate_id=218,BIJNI,Bharatiya Gana Parishad,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=218&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=218&col=lia
447,Nilima Devi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=447,MANGALDAI,BJP,0,Graduate,"Rs 2,25,92,509 ~ 2 Crore+",Rs 0 ~
306,Niso Terangpi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=306,DIPHU (ST),BJP,0,Graduate,"Rs 1,08,99,314 ~ 1 Crore+",Rs 0 ~
301,Nitul Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=301,DIMORIA (SC),IND,1,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=301&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=301&col=lia
721,Nityananda Basumatary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=721,GOHPUR,United Peoples Party Liberal,0,Graduate,"Rs 25,85,000 ~ 25 Lacs+",Rs 0 ~
34,Nizanur Rahman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=34,GAURIPUR,All India United Democratic Front,1,Graduate,"Rs 1,37,67,108 ~ 1 Crore+",Rs 0 ~
462,Nurul Ali,https://www.myneta.info/Assam2026/candidate.php?candidate_id=462,LAKHIMPUR,Rashtriya Ulama Council,0,Others,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=462&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=462&col=lia
594,Nurul Alom Barbhuiya,https://www.myneta.info/Assam2026/candidate.php?candidate_id=594,KATIGORAH,IND,0,Graduate,"Rs 37,77,700 ~ 37 Lacs+","Rs 84,000 ~ 84 Thou+"
773,Nurul Amin Khan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=773,SRIJANGRAM,Vikas India Party,0,Graduate,"Rs 5,75,000 ~ 5 Lacs+","Rs 1,55,220 ~ 1 Lacs+"
759,Nurul Hassan Talukdar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=759,PATHARKANDI,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=759&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=759&col=lia
82,Nurul Huda,https://www.myneta.info/Assam2026/candidate.php?candidate_id=82,RUPAHIHAT,INC,0,10th Pass,"Rs 4,03,75,643 ~ 4 Crore+","Rs 96,41,615 ~ 96 Lacs+"
696,Nurul Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=696,CHAMARIA,IND,0,10th Pass,"Rs 26,93,521 ~ 26 Lacs+",Rs 0 ~
293,Omar Ali Sk.,https://www.myneta.info/Assam2026/candidate.php?candidate_id=293,DHUBRI,Rashtriya Ulama Council,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=293&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=293&col=lia
466,Omar Faruque,https://www.myneta.info/Assam2026/candidate.php?candidate_id=466,LAHARIGHAT,Rashtriya Ulama Council,0,10th Pass,"Rs 6,05,000 ~ 6 Lacs+",Rs 0 ~
185,Paban Pran Rabidas,https://www.myneta.info/Assam2026/candidate.php?candidate_id=185,BEHALI (SC),Gana Suraksha Party,0,12th Pass,"Rs 24,90,000 ~ 24 Lacs+",Rs 0 ~
547,Pabitra Kumar Baro,https://www.myneta.info/Assam2026/candidate.php?candidate_id=547,GORESWAR,United Peoples Party Liberal,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=547&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=547&col=lia
720,Pabitra Rabha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=720,GOALPARA WEST (ST),BJP,0,Graduate,"Rs 37,38,935 ~ 37 Lacs+","Rs 7,64,391 ~ 7 Lacs+"
66,Padma Hazarika,https://www.myneta.info/Assam2026/candidate.php?candidate_id=66,NADUAR,BJP,0,12th Pass,"Rs 19,88,56,644 ~ 19 Crore+","Rs 2,73,15,943 ~ 2 Crore+"
459,Padma Kanta Chutia,https://www.myneta.info/Assam2026/candidate.php?candidate_id=459,MAKUM,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=459&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=459&col=lia
244,Pallab Lochan Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=244,BISWANATH,BJP,0,Graduate,"Rs 8,25,89,453 ~ 8 Crore+","Rs 4,76,50,852 ~ 4 Crore+"
